ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
464105,Male,Yes,65,Yes,Entertainment,1,Average,2
466790,Male,Yes,45,Yes,Doctor,1,Average,2
463844,Female,Yes,26,Yes,Engineer,9,Low,2
462913,Female,No,25,Yes,Artist,4,Low,5
465541,Female,Yes,45,Yes,Artist,1,Average,4
459149,Male,Yes,43,No,Executive,0,High,4
464508,Male,Yes,49,Yes,Executive,1,High,3
458999,Male,Yes,55,Yes,Artist,1,Average,2
459947,Female,No,37,Yes,Artist,3,Low,1
465500,Male,Yes,65,Yes,Entertainment,1,High,2
466009,Female,No,32,No,,10,Low,5
466338,Female,No,39,No,Engineer,0,Low,3
465122,Female,Yes,40,Yes,Artist,2,Average,2
465230,Male,Yes,72,Yes,Entertainment,1,Average,3
466369,Female,No,38,No,Homemaker,5,Low,1
463939,Male,No,26,No,Marketing,0,Low,5
460825,Male,No,30,Yes,Doctor,1,Low,3
461125,Male,Yes,51,Yes,Homemaker,1,Low,
463471,Male,No,57,Yes,Marketing,1,Low,4
467415,Female,No,31,Yes,Healthcare,1,Low,1
465879,Male,No,39,Yes,Artist,0,Low,1
463961,Female,No,30,No,Engineer,0,Low,4
462634,Female,Yes,43,No,Artist,0,Average,3
463622,Male,No,27,Yes,Healthcare,8,Low,1
466624,Female,Yes,46,No,Artist,0,Average,4
467785,Male,Yes,43,No,Artist,1,Low,2
461928,Male,Yes,69,Yes,Lawyer,,Low,1
460578,Male,Yes,28,No,Entertainment,8,Average,4
460198,Male,No,43,Yes,Entertainment,9,Low,1
467468,Female,No,27,No,Healthcare,,Low,5
463581,Female,No,28,Yes,Healthcare,1,Low,3
463968,Male,No,33,No,Artist,,Low,4
465414,Female,No,30,No,Engineer,0,Low,1
464574,Male,No,58,No,Healthcare,4,Low,2
462312,Female,No,38,Yes,Engineer,8,Low,4
467971,Female,No,31,Yes,Artist,1,Low,4
464746,Male,Yes,32,No,Executive,4,Average,5
459298,Male,Yes,45,Yes,Artist,4,Average,4
466414,Male,Yes,66,Yes,Artist,1,Low,3
460773,Female,Yes,51,Yes,Artist,1,Average,3
461594,Female,Yes,59,Yes,Artist,,Average,2
462713,Female,No,40,Yes,Engineer,,Low,1
465163,Male,Yes,46,Yes,Artist,11,Average,5
462222,Male,No,20,No,Healthcare,1,Low,6
459342,Female,Yes,84,No,Lawyer,1,High,2
463006,Female,No,41,Yes,Marketing,,Low,1
463029,Male,Yes,51,No,Artist,,Average,3
460767,Male,Yes,57,Yes,Entertainment,8,Average,5
464319,Female,No,33,No,Doctor,0,Low,1
462828,Male,No,25,No,Marketing,3,Low,3
459873,Male,Yes,55,Yes,Artist,,Average,3
461608,Female,Yes,56,Yes,Executive,,High,4
465155,Male,Yes,77,Yes,Lawyer,1,Low,1
461704,Male,Yes,30,Yes,Healthcare,1,Low,2
464826,Male,No,23,No,Healthcare,6,Low,5
462677,Female,No,43,Yes,Artist,2,Low,4
465006,Male,No,39,Yes,Entertainment,5,Low,1
463483,Male,Yes,29,No,Executive,1,High,2
459816,Male,Yes,37,Yes,Doctor,,Low,2
459002,Female,Yes,45,No,Engineer,2,Low,2
465990,Male,Yes,48,No,Executive,2,High,2
466044,Male,Yes,27,No,Entertainment,0,Average,4
461163,Female,Yes,60,No,Entertainment,9,Low,4
467106,Male,Yes,45,Yes,Entertainment,4,Average,3
467373,Male,No,31,Yes,Healthcare,,Low,1
461256,Male,No,33,No,Doctor,1,Low,4
466522,Male,,18,No,,6,High,4
459010,Female,Yes,48,Yes,Artist,,Average,3
466537,Female,Yes,83,No,Lawyer,,Low,2
459046,Male,Yes,57,Yes,Executive,,Low,4
459335,Male,No,26,Yes,Healthcare,,Low,3
462695,Male,Yes,51,Yes,Artist,8,Low,5
466208,Male,Yes,67,No,Executive,2,High,1
462128,Male,Yes,38,Yes,Artist,9,Average,2
467329,Female,No,40,Yes,Doctor,0,Low,1
461609,Female,Yes,45,Yes,Artist,5,Average,2
464470,Male,Yes,48,Yes,Artist,0,Average,4
462705,Female,Yes,69,No,Lawyer,0,Average,2
465255,Male,No,21,No,Healthcare,9,Low,5
462536,Female,Yes,48,No,Engineer,1,High,
461186,Female,No,18,No,Healthcare,,Low,3
466018,Male,Yes,72,Yes,Artist,0,Low,3
461385,Male,Yes,85,No,Lawyer,,Low,1
459115,Female,No,21,No,Marketing,1,Low,5
461263,Female,Yes,48,Yes,Artist,1,Low,1
460027,Female,No,37,Yes,Entertainment,6,Low,
460366,Male,No,28,No,Healthcare,1,Low,5
464106,Male,Yes,55,Yes,Entertainment,1,Low,2
465696,Female,No,56,Yes,Artist,0,Low,2
461627,Male,Yes,50,Yes,Doctor,1,Low,2
467963,Male,No,21,No,Healthcare,1,Low,4
462437,Male,No,18,No,Healthcare,0,Low,6
467543,Male,Yes,68,Yes,Lawyer,0,High,2
465206,Male,Yes,47,Yes,Artist,13,Low,1
463040,Male,Yes,75,No,Lawyer,1,High,2
461668,Male,Yes,50,Yes,Artist,3,Average,4
461955,Male,No,31,Yes,Healthcare,0,Low,4
467139,Female,No,30,Yes,Artist,0,Low,3
459366,Female,Yes,41,Yes,Artist,0,Low,4
460689,Male,Yes,41,,Executive,6,High,2
462167,Female,Yes,35,No,Healthcare,2,Low,1
466752,Male,Yes,37,Yes,Healthcare,0,Low,1
462778,Male,Yes,60,Yes,Entertainment,0,Low,
466902,Male,Yes,50,Yes,Doctor,0,Average,3
459534,Male,Yes,36,Yes,Artist,0,Average,2
463399,Female,No,26,No,Marketing,3,Low,3
465538,Male,Yes,62,No,,7,High,2
464878,Male,No,22,No,Healthcare,0,Low,4
467599,Female,No,19,No,Healthcare,0,Low,3
466226,Female,Yes,45,Yes,Artist,0,Average,5
463576,Female,No,31,No,Doctor,0,Low,4
464911,Male,Yes,56,Yes,Artist,0,Average,3
466457,Female,Yes,62,,Lawyer,8,Low,5
463909,Female,No,25,Yes,Healthcare,1,Low,3
466099,Female,Yes,73,Yes,Lawyer,1,Low,1
464427,Male,Yes,62,Yes,Doctor,1,Average,4
463951,Male,Yes,46,No,Entertainment,0,Average,3
465638,Female,Yes,51,Yes,Artist,,Low,
465289,Male,Yes,25,Yes,Executive,1,High,2
466718,Male,Yes,66,,Executive,0,High,2
464219,Male,No,27,Yes,Marketing,1,Low,2
467098,Male,Yes,87,No,Executive,1,Low,2
467451,Female,Yes,47,Yes,Artist,0,Low,1
465137,Male,Yes,57,Yes,Artist,1,Average,4
462289,Male,Yes,60,Yes,Artist,0,Average,4
467459,Male,Yes,40,Yes,Executive,,High,5
460308,Female,No,32,Yes,Doctor,7,Low,
467647,Male,No,28,Yes,Healthcare,2,Low,3
459803,Male,No,39,Yes,Doctor,4,Low,3
465972,Female,No,47,Yes,Marketing,9,Low,1
459414,Female,No,39,Yes,,8,Low,
466173,Male,No,28,No,Entertainment,1,Low,
464136,Male,Yes,69,Yes,Artist,0,Average,3
459286,Female,No,42,Yes,Artist,0,Low,1
463580,Female,Yes,46,Yes,Engineer,1,Low,1
466636,Female,No,23,No,Marketing,3,Low,3
461064,Male,No,45,Yes,Artist,1,Low,5
461597,Female,Yes,38,Yes,Doctor,1,Average,4
458990,Female,Yes,71,No,Lawyer,1,High,3
461351,Female,No,26,No,Doctor,0,Low,2
464420,Female,Yes,60,Yes,Artist,8,High,2
462060,Female,Yes,46,Yes,Artist,1,Average,2
465707,Male,Yes,39,Yes,Entertainment,1,Average,4
463733,Female,No,18,No,Healthcare,1,Low,3
463960,Male,Yes,26,Yes,Doctor,1,Average,2
462395,Male,Yes,53,Yes,Artist,1,High,2
461015,Male,Yes,40,Yes,Entertainment,1,Average,2
464965,Male,Yes,76,No,Executive,,Low,7
466267,Male,Yes,26,Yes,Entertainment,0,Average,3
464056,Female,Yes,65,Yes,Artist,0,Average,2
465898,Female,No,37,Yes,Artist,12,Low,2
465361,Male,No,25,No,Healthcare,0,Low,4
461394,Female,No,21,No,Engineer,0,Low,5
466269,Female,No,25,No,Healthcare,0,Low,4
466213,Male,No,23,No,Healthcare,4,Low,5
465550,Female,No,30,Yes,Healthcare,1,Low,6
463451,Female,No,30,No,Doctor,0,Low,4
463877,Male,Yes,42,No,Entertainment,0,Average,4
459499,Female,Yes,81,No,Lawyer,,High,2
463876,Male,Yes,49,Yes,Entertainment,1,Average,5
465448,Male,No,32,No,Healthcare,0,Low,3
463041,Female,Yes,43,Yes,Artist,,Average,4
459325,Male,Yes,26,No,Executive,9,High,4
467233,Female,No,67,No,Artist,1,Low,2
465264,Male,Yes,88,No,Executive,0,Low,1
461811,Female,No,40,Yes,Healthcare,8,Low,4
466370,Female,,48,Yes,Artist,0,Low,4
465368,Male,No,18,No,Healthcare,7,Low,3
461245,Male,Yes,39,Yes,,5,Average,3
467693,Male,Yes,61,Yes,Entertainment,7,High,5
467879,Female,Yes,51,Yes,Artist,,High,4
461499,Female,Yes,25,No,Engineer,0,Average,2
465936,Male,No,35,Yes,Artist,6,Low,3
459748,Male,Yes,46,No,Executive,0,High,2
466376,Female,Yes,53,No,Homemaker,2,High,3
460215,Male,Yes,48,Yes,Entertainment,9,Low,1
462076,Male,Yes,75,Yes,Lawyer,1,Low,2
465756,Male,No,23,No,Healthcare,1,Low,3
463573,Male,No,29,No,Doctor,1,Low,2
463455,Male,Yes,46,No,Artist,0,Low,2
460841,Female,No,61,Yes,Marketing,1,Low,1
463959,Female,No,37,No,Artist,1,Low,1
461792,Female,No,23,No,Healthcare,6,Low,5
459118,Male,No,21,No,Healthcare,,Low,8
462791,Female,No,33,No,Healthcare,7,Low,4
460852,Male,Yes,74,No,Executive,0,Low,
463102,Male,No,41,No,Entertainment,0,Low,2
463302,Female,Yes,58,Yes,Engineer,,High,4
462659,Male,Yes,25,Yes,Entertainment,8,Average,2
463408,Male,No,33,No,Marketing,2,Low,3
462071,Male,Yes,43,No,Doctor,0,Low,2
464806,Male,Yes,25,No,Executive,1,Low,2
463664,Female,No,26,No,Engineer,0,Low,1
467795,Male,No,22,No,Healthcare,1,Low,5
459141,Male,Yes,28,No,Artist,0,Average,2
465900,Female,No,36,Yes,Entertainment,7,Low,1
467265,Female,No,28,No,Healthcare,1,Low,3
464490,Male,Yes,85,Yes,Artist,1,High,4
461920,Male,No,30,Yes,Entertainment,0,Low,
460411,Male,Yes,43,Yes,Healthcare,7,High,2
466491,Male,Yes,82,No,Executive,1,High,2
459062,Male,,48,Yes,Executive,,High,5
465248,Female,No,18,No,Healthcare,3,Low,3
463308,Male,Yes,53,Yes,Engineer,1,Low,2
463478,Male,Yes,50,Yes,Artist,0,Average,4
465396,Female,Yes,39,No,Engineer,9,Average,6
461954,Female,Yes,35,No,Engineer,2,Average,6
467287,Male,No,28,Yes,Entertainment,,Low,3
463800,Female,No,33,Yes,Engineer,1,Low,3
459894,Female,Yes,35,Yes,Healthcare,1,Low,3
459778,Male,Yes,48,Yes,Entertainment,0,Average,4
464662,Female,Yes,50,Yes,Artist,1,High,3
460878,Male,Yes,47,No,Entertainment,0,Average,4
462187,Female,No,50,Yes,Artist,4,Low,1
462675,Male,Yes,56,Yes,Artist,,Low,4
461908,Female,No,26,No,Healthcare,10,Low,1
461951,Male,No,21,No,Healthcare,0,Low,4
465352,Male,Yes,61,Yes,Entertainment,1,Average,4
464258,Female,Yes,88,No,Lawyer,0,High,2
464215,Male,No,72,No,Marketing,1,Low,2
467561,Male,Yes,61,Yes,Artist,1,Low,2
460322,Female,Yes,45,No,Engineer,8,Low,
464665,Female,Yes,51,No,Engineer,1,Average,5
460670,Male,No,42,Yes,Artist,6,Low,2
461486,Male,Yes,59,No,Entertainment,8,Average,3
459526,Female,No,45,Yes,Healthcare,4,Low,1
465429,Female,Yes,68,Yes,Artist,,Average,3
466492,Female,Yes,85,Yes,Lawyer,0,High,2
459489,Male,Yes,46,Yes,Doctor,1,Average,4
459681,Female,Yes,32,Yes,Artist,0,Average,2
462971,Female,Yes,70,Yes,Engineer,0,Low,1
461233,Male,Yes,37,Yes,Entertainment,,Low,
461221,Female,No,30,No,Marketing,1,Low,4
464090,Female,No,33,Yes,Engineer,1,Low,2
459863,Male,Yes,61,No,Healthcare,,Low,3
459822,Female,No,37,Yes,Engineer,0,Low,1
462540,Male,Yes,32,Yes,Entertainment,6,Low,2
467411,Male,Yes,52,Yes,Artist,0,High,2
463997,Female,Yes,42,No,Entertainment,0,Average,3
464103,Male,Yes,47,Yes,Artist,3,Average,2
465751,Female,Yes,52,Yes,Artist,9,Low,2
459797,Male,Yes,66,Yes,Entertainment,0,Average,3
460798,Female,No,28,No,Engineer,,Low,6
464572,Female,Yes,47,Yes,Marketing,1,Low,1
462352,Male,Yes,52,Yes,Entertainment,1,Average,3
460513,Male,No,27,No,Healthcare,2,Low,4
463228,Female,Yes,56,Yes,Artist,0,Average,5
464765,Female,Yes,53,No,Engineer,7,Average,6
463720,Female,Yes,45,Yes,Artist,1,Average,4
460799,Female,No,37,No,Homemaker,1,Low,1
460891,Female,Yes,36,No,Artist,2,Average,4
460311,Male,No,25,Yes,Entertainment,2,Low,3
466727,Female,Yes,45,Yes,Artist,1,Average,2
466157,Male,Yes,72,Yes,Homemaker,9,Low,
465138,Male,No,35,Yes,Entertainment,1,Low,3
466361,Female,Yes,72,Yes,Lawyer,1,High,2
463154,Female,Yes,31,No,Artist,1,Low,4
462967,Male,Yes,47,No,Entertainment,4,Average,3
460908,Male,No,20,No,Healthcare,7,Low,3
467560,Female,Yes,73,Yes,Lawyer,1,Low,2
463404,Male,Yes,29,No,Doctor,,High,2
463281,Male,Yes,25,No,Entertainment,3,Average,2
462466,Male,Yes,52,Yes,Executive,0,High,4
463744,Female,No,27,Yes,Artist,1,Low,6
464209,Male,Yes,52,Yes,Executive,1,Average,4
462528,Female,Yes,49,Yes,Artist,0,Low,1
459518,Male,Yes,60,,,,Average,4
460061,Male,No,45,Yes,Marketing,0,Low,1
466188,Male,Yes,59,Yes,Artist,4,Low,1
467914,Female,No,18,No,Healthcare,8,Low,5
462758,Male,No,18,No,Healthcare,0,Low,3
465704,Male,Yes,55,No,Artist,1,Low,1
460397,Female,No,59,Yes,Entertainment,1,Low,1
466676,Male,No,22,No,Healthcare,0,Low,2
465024,Male,Yes,52,Yes,Executive,0,High,4
461630,Male,Yes,51,Yes,Artist,1,Average,3
465328,Male,Yes,35,No,Executive,0,High,5
461220,Female,No,26,No,Executive,8,Low,3
463935,Male,Yes,38,Yes,Entertainment,1,Average,2
460514,Male,Yes,43,Yes,Doctor,1,Low,4
466262,Male,No,41,Yes,Entertainment,1,Low,2
467094,Female,No,27,No,Homemaker,8,Low,
459280,Male,Yes,60,Yes,,0,Low,1
464581,Female,No,25,No,Doctor,,Low,4
459624,Male,No,18,No,Healthcare,,Low,5
460890,Male,Yes,47,Yes,Artist,0,Average,4
466415,Male,Yes,71,No,Marketing,1,Low,1
462392,Female,No,32,Yes,Entertainment,1,Low,3
459706,Male,Yes,60,Yes,Entertainment,1,Average,3
464429,Female,No,33,Yes,Healthcare,0,Low,
467446,Female,No,37,Yes,Artist,9,Low,1
460528,Male,Yes,48,Yes,Homemaker,9,Low,1
464836,Female,,33,No,Engineer,7,High,5
459212,Female,Yes,68,Yes,Artist,1,Average,2
462364,Male,Yes,51,No,Artist,0,Low,3
464549,Male,Yes,52,Yes,Executive,1,Low,4
464555,Male,Yes,31,Yes,Marketing,13,High,4
462027,Male,No,39,No,Engineer,1,Low,1
467110,Male,,60,Yes,Lawyer,1,High,1
467123,Female,Yes,50,Yes,Executive,4,High,3
459599,Female,No,19,No,Healthcare,,Low,4
467826,Male,No,18,No,Healthcare,0,Low,6
461837,Male,Yes,37,Yes,Artist,0,Low,2
467328,Female,Yes,50,Yes,Doctor,1,Average,3
467962,Female,No,20,No,Healthcare,0,Low,
464025,Male,No,19,No,Healthcare,1,Low,6
460385,Male,No,31,Yes,Healthcare,0,Low,4
462551,Male,Yes,53,Yes,Doctor,14,Average,2
462047,Female,Yes,26,Yes,Artist,12,Average,2
459958,Male,No,37,Yes,Healthcare,8,Low,3
465690,Female,Yes,49,No,Healthcare,,Average,2
459221,Male,Yes,70,No,Entertainment,,Low,1
461059,Female,Yes,48,No,Lawyer,1,High,2
461227,Male,No,21,No,Healthcare,0,Low,4
466246,Male,No,19,No,Healthcare,0,Low,4
462619,Male,,61,No,,0,High,
459561,Male,No,31,No,Healthcare,,Low,3
467048,Female,Yes,65,Yes,Lawyer,0,High,3
467362,Male,Yes,73,No,Executive,1,Low,1
459846,Female,Yes,50,Yes,Artist,1,Average,3
460351,Male,Yes,70,Yes,Lawyer,0,Low,1
459515,Male,Yes,58,Yes,Engineer,0,Low,1
460499,Female,,58,No,Marketing,14,High,6
460829,Male,No,18,Yes,Healthcare,1,Low,2
466559,Male,No,32,No,Healthcare,0,Low,4
467236,Female,No,40,Yes,Lawyer,4,Low,1
461816,Female,No,49,Yes,Marketing,0,Low,5
467409,Male,No,35,Yes,Artist,8,Low,1
466299,Female,Yes,40,Yes,Engineer,0,Low,2
464565,Male,No,30,Yes,Marketing,12,Low,4
465906,Female,No,35,Yes,Artist,5,Low,1
460950,Male,Yes,28,No,Doctor,0,Low,5
466654,Male,No,30,,Marketing,8,Low,1
459649,Male,Yes,39,Yes,Healthcare,1,Average,2
461077,Male,No,39,Yes,Entertainment,1,Low,8
464642,Female,Yes,26,Yes,Engineer,6,High,7
463741,Male,Yes,36,Yes,Artist,0,High,3
460594,Female,No,26,Yes,Homemaker,9,Low,
465253,Male,No,21,No,Healthcare,1,Low,3
459936,Female,No,45,Yes,Artist,2,Low,1
462998,Male,Yes,45,No,Entertainment,10,Average,4
464179,Female,Yes,63,Yes,Artist,0,Average,3
465655,Female,No,45,Yes,Artist,1,Low,1
462988,Female,Yes,27,Yes,Healthcare,9,High,2
463933,Male,Yes,47,No,Executive,0,Low,7
462111,Male,Yes,36,Yes,Artist,6,Average,4
462435,Male,Yes,49,Yes,Artist,,Average,2
462747,Male,No,25,No,Doctor,7,Low,4
462279,Male,No,32,No,Healthcare,0,Low,7
463383,Male,Yes,41,No,Executive,6,High,3
459743,Female,Yes,50,Yes,Artist,9,Average,4
461762,Female,Yes,63,Yes,Artist,0,High,2
463071,Male,Yes,69,No,Executive,,Low,4
464121,Female,Yes,62,Yes,Engineer,1,Low,1
465051,Male,Yes,63,Yes,Marketing,1,High,3
460140,Female,Yes,36,Yes,Artist,5,Low,2
466197,Female,Yes,31,No,Engineer,8,Low,2
460433,Female,No,45,No,Entertainment,8,Low,2
462953,Female,Yes,45,Yes,Artist,1,Average,4
462535,Male,No,26,No,Doctor,1,Low,3
462921,Male,Yes,49,No,Artist,,Average,4
464735,Female,No,38,Yes,Marketing,8,Low,3
464455,Female,Yes,74,Yes,Lawyer,1,High,2
461675,Male,No,61,Yes,Lawyer,1,Low,1
464578,Female,No,26,Yes,Healthcare,0,Low,
466304,Female,Yes,70,Yes,Lawyer,1,High,2
466850,Female,No,30,No,Doctor,,Low,3
467041,Female,Yes,57,Yes,Artist,1,Average,4
464775,Female,Yes,35,,,8,Average,4
464858,Male,No,20,No,Healthcare,1,Low,3
462040,Male,No,19,No,Healthcare,5,Low,4
460800,Male,No,52,Yes,Artist,1,Low,3
459663,Male,No,31,Yes,Artist,,Low,6
462081,Male,No,22,No,Marketing,0,Low,3
463047,Male,Yes,27,Yes,Homemaker,9,Low,
464500,Female,,39,Yes,Artist,1,Low,3
460756,Female,No,28,No,Homemaker,8,Low,
462835,Male,Yes,59,No,Engineer,,Average,4
463766,Female,Yes,57,Yes,Artist,1,Average,3
463874,Male,No,25,Yes,Healthcare,1,Low,4
463525,Female,Yes,40,No,Engineer,0,Low,3
465653,Female,Yes,53,Yes,Artist,1,Low,2
465905,Female,No,32,Yes,Artist,9,Low,1
465663,Female,No,70,Yes,Artist,0,Low,2
465225,Male,No,48,Yes,Engineer,0,Low,1
465001,Male,Yes,75,Yes,Lawyer,1,High,2
466905,Male,Yes,62,Yes,Artist,0,Low,1
465573,Male,Yes,41,No,Artist,1,Average,6
467008,Male,Yes,55,Yes,Artist,0,Average,3
466995,Female,No,35,Yes,Artist,8,Low,
463397,Female,No,20,No,Healthcare,4,Low,3
466238,Male,No,20,No,Healthcare,0,Low,3
460531,Female,No,35,No,,0,Low,5
462250,Female,Yes,56,Yes,Entertainment,1,Average,3
462611,Male,Yes,39,No,Executive,1,High,7
459098,Male,Yes,42,Yes,Entertainment,,Low,3
465701,Male,Yes,35,Yes,Artist,1,Average,2
466242,Female,No,35,No,Engineer,1,Low,1
466308,Male,No,33,Yes,Healthcare,0,Low,2
464039,Male,No,42,Yes,Artist,1,Low,2
459972,Male,No,35,Yes,Artist,5,Low,2
461801,Female,No,27,No,Healthcare,0,Low,3
462716,Male,No,33,No,Entertainment,6,Low,2
467218,Female,No,32,Yes,Artist,9,Low,1
460387,Female,No,35,No,Entertainment,4,Low,2
466441,Male,No,22,No,Healthcare,0,Low,9
462057,Male,Yes,40,Yes,Artist,3,Average,4
466991,Male,Yes,51,Yes,Artist,3,Average,2
459453,Male,Yes,88,Yes,Lawyer,,Low,
461714,Male,Yes,82,Yes,Lawyer,1,High,2
463465,Male,Yes,43,Yes,Artist,6,Average,3
467940,Female,No,29,No,Marketing,9,Low,4
461970,Female,No,38,Yes,Artist,9,Low,1
459877,Male,Yes,37,Yes,Artist,0,Average,3
460784,Male,No,32,Yes,Healthcare,0,Low,6
460137,Male,No,26,Yes,Entertainment,5,Low,4
465201,Male,Yes,39,Yes,Entertainment,0,Average,4
465371,Female,No,43,Yes,Artist,0,Low,1
463929,Male,Yes,51,Yes,Doctor,11,Average,2
461998,Male,Yes,52,Yes,Artist,0,Average,2
460828,Male,No,51,No,Entertainment,1,Low,1
467523,Male,No,20,No,Healthcare,,Low,4
461673,Male,No,33,No,Healthcare,0,Low,5
459788,Female,No,36,Yes,Entertainment,,Low,1
462645,Female,Yes,39,No,Engineer,,Average,6
462666,Male,Yes,48,Yes,Artist,0,Low,2
462587,Female,Yes,78,No,Lawyer,1,High,2
459583,Male,Yes,46,Yes,Artist,1,Low,1
467361,Female,Yes,26,No,Homemaker,,Low,4
459493,Male,No,26,No,Healthcare,0,Low,7
464583,Female,No,37,Yes,Engineer,7,Low,
462726,Female,Yes,75,Yes,Homemaker,1,High,
466919,Male,No,19,No,Doctor,,Low,5
467949,Male,No,22,No,Healthcare,1,Low,4
462406,Male,Yes,27,No,Engineer,6,Low,3
460434,Male,,57,Yes,Artist,3,High,3
463729,Female,No,32,No,Artist,,Low,5
466827,Male,Yes,37,No,Entertainment,0,Average,4
463641,Female,No,33,Yes,Marketing,1,Low,3
467294,Female,Yes,57,No,Engineer,0,Low,1
460875,Male,No,35,Yes,Entertainment,0,Low,3
459183,Female,No,26,Yes,Artist,1,Low,3
464541,Male,No,31,Yes,Doctor,1,Low,2
461249,Female,No,53,Yes,Artist,1,Low,
462959,Female,Yes,56,Yes,Engineer,2,High,2
459922,Male,Yes,65,Yes,Lawyer,0,Low,1
467935,Male,No,23,No,Healthcare,7,Low,3
461382,Male,Yes,68,No,Executive,1,High,2
462521,Female,No,32,No,Homemaker,9,Low,1
463296,Female,No,21,No,Healthcare,0,Low,5
467003,Female,Yes,61,Yes,Artist,,Low,2
459705,Male,Yes,25,Yes,Entertainment,1,Average,2
459984,Female,Yes,36,Yes,Entertainment,0,Average,3
466051,Male,No,25,No,Executive,3,Low,1
463583,Male,Yes,58,Yes,Artist,9,Average,4
466100,Male,Yes,66,Yes,Executive,1,Low,2
461427,Female,No,42,Yes,Artist,1,Low,2
464193,Female,Yes,36,Yes,Doctor,13,Low,2
467835,Male,Yes,58,No,Artist,9,Low,2
463000,Female,No,36,No,Engineer,0,Low,1
462457,Male,No,28,No,Healthcare,2,Low,4
460426,Male,Yes,45,No,Artist,4,Average,2
466024,Female,Yes,35,No,Entertainment,10,Low,2
467031,Male,Yes,59,Yes,Artist,11,Average,3
467440,Male,Yes,49,Yes,Entertainment,0,Low,1
464377,Female,No,51,Yes,Entertainment,0,Low,1
465870,Male,No,40,Yes,Artist,5,Low,2
460677,Female,,49,No,Healthcare,2,Average,2
460095,Female,Yes,74,Yes,Lawyer,1,Low,1
463297,Male,No,27,Yes,Healthcare,4,Low,2
461790,Male,Yes,70,Yes,Artist,0,High,2
467410,Female,Yes,62,Yes,Lawyer,0,Low,2
465904,Male,No,37,Yes,Artist,9,Low,1
459393,Female,No,40,No,Healthcare,8,Low,3
465712,Male,No,47,Yes,,0,Low,1
465771,Male,Yes,52,Yes,Entertainment,1,Average,4
462013,Female,Yes,57,Yes,Executive,0,Average,2
465620,Male,No,37,Yes,Artist,8,Low,3
459840,Male,Yes,60,Yes,Artist,1,Low,1
461460,Male,Yes,43,Yes,Executive,7,High,3
466317,Male,Yes,37,Yes,Entertainment,4,Low,1
461962,Male,Yes,59,Yes,Entertainment,1,Average,3
466071,Female,Yes,60,Yes,Artist,2,Low,3
460796,Male,Yes,69,No,Lawyer,1,Low,3
467012,Male,Yes,49,Yes,Executive,1,High,4
460357,Male,No,23,No,Healthcare,1,Low,5
460182,Female,Yes,43,Yes,Artist,2,Average,3
460491,Female,No,22,No,Healthcare,1,Low,7
466630,Male,No,29,No,Healthcare,0,Low,4
466331,Male,Yes,26,Yes,Marketing,0,Low,2
463912,Female,Yes,36,No,Artist,1,Average,4
461728,Female,No,55,Yes,Entertainment,1,Low,1
463278,Female,Yes,59,Yes,Engineer,0,Low,1
459413,Female,Yes,83,Yes,Artist,,High,2
465659,Female,No,55,Yes,Doctor,3,Low,
461746,Male,Yes,53,Yes,Artist,2,Average,3
465574,Male,Yes,62,Yes,Artist,1,Average,3
462170,Male,Yes,73,No,Executive,0,High,3
460626,Male,Yes,45,No,Doctor,9,High,4
466122,Female,,28,Yes,Healthcare,4,Low,8
466678,Male,No,28,Yes,Healthcare,1,Low,4
464930,Male,No,25,No,Marketing,0,Low,2
465447,Male,Yes,52,Yes,Engineer,1,Average,3
467549,Male,Yes,61,Yes,Entertainment,11,Average,3
463718,Female,No,27,Yes,Artist,1,Low,4
467626,Male,Yes,31,Yes,Entertainment,8,Average,2
459058,Male,No,40,Yes,Artist,1,Low,4
461983,Male,No,27,Yes,Artist,1,Low,3
461207,Female,No,60,Yes,Artist,6,Low,1
467585,Male,Yes,40,Yes,Healthcare,6,High,2
464604,Male,Yes,32,No,Entertainment,5,Low,2
462529,Female,Yes,42,Yes,Engineer,1,Low,2
460475,Male,Yes,32,Yes,Doctor,0,Average,2
463553,Male,No,27,Yes,Artist,9,Low,2
460912,Male,No,29,No,Entertainment,1,Low,5
461715,Male,No,43,Yes,Entertainment,0,Low,5
459567,Male,Yes,48,Yes,Doctor,1,Average,2
462340,Male,Yes,62,No,Entertainment,1,Average,6
461834,Female,No,42,Yes,Artist,7,Low,2
459677,Male,Yes,25,Yes,Artist,8,Average,2
465148,Male,No,31,No,Artist,1,Low,
467911,Male,Yes,61,Yes,Healthcare,1,Low,4
462981,Female,No,26,No,Homemaker,8,Low,1
463055,Female,No,27,Yes,Doctor,1,Low,4
461884,Female,Yes,40,Yes,Artist,0,Low,2
467834,Female,No,23,No,Healthcare,0,Low,4
463019,Male,Yes,45,Yes,Executive,0,High,4
466996,Female,No,37,Yes,Artist,9,Low,1
463026,Male,Yes,28,Yes,Doctor,,Low,2
459479,Male,Yes,70,No,Marketing,1,Low,2
465565,Male,Yes,37,Yes,Artist,1,Average,2
459523,Female,No,19,No,Doctor,1,Low,4
464707,Male,Yes,48,No,,1,Average,4
466796,Male,,56,Yes,Artist,0,Average,5
